ID,Release_Date,Title,TITLE,Popularity,Vote_Count,Vote_Average,Original_Language,Genre,,,,
5992,24 January 2013,Spring Breakers,Spring Breakers,18.552,3360,5.2,English,Drama,,,,
5993,02 October 2017,Blue My Mind,Blue My Mind,18.551,175,6.8,German,Fantasy,,,,
5994,09 October 1984,A Christmas Carol,A Christmas Carol,18.546,241,7.3,English,Drama,,,,
5995,06 October 2015,The Ouija Exorcism,The Ouija Exorcism,18.54,24,4.2,English,Horror,,,,
5996,03 December 2008,A Matter of Loaf and Death,A Matter Of Loaf And Death,18.539,360,7.3,English,Animation,,,,
5997,14 December 2018,The Girl Next Door 2,The Girl Next Door 2,18.538,4,8.3,Korean,Romance,,,,
5998,16 April 1992,Hard Boiled,Hard Boiled,18.538,536,7.6,Chinese,Action,,,,
5999,19 December 2002,25th Hour,25Th Hour,18.538,1864,7.4,English,Crime,,,,
6000,18 December 1987,*batteries not included,*Batteries Not Included,18.534,534,6.7,English,Science Fiction,,,,
6001,23 July 2010,Sin tetas no hay para√≠so,Sin Tetas No Hay Para„≠So,18.531,46,7.2,Spanish,Crime,,,,
6002,16 January 2009,Notorious,Notorious,18.531,533,6.9,English,Music,,,,
6003,13 September 2011,Marvel One-Shot: The Consultant,Marvel One-Shot: The Consultant,18.524,340,6.5,English,Adventure,,,,
6004,11 October 2007,X-Cross,X-Cross,18.522,31,6.2,Japanese,Action,,,,
6005,04 August 1989,Lock Up,Lock Up,18.52,881,6.7,English,Action,,,,
6006,28 January 2017,Antiporno,Antiporno,18.518,285,6.9,Japanese,Drama,,,,
6007,16 September 2015,Forsaken,Forsaken,18.509,257,6,English,Western,,,,
6008,07 September 2014,Cake,Cake,18.509,783,6.3,English,Drama,,,,
6009,01 January 1986,Blue Velvet,Blue Velvet,18.504,2480,7.6,English,Drama,,,,
6010,01 June 2021,Potter's Ground,Potter'S Ground,18.501,28,6.3,English,Drama,,,,
6011,28 April 1998,The Idiots,The Idiots,18.501,387,6.5,Danish,Comedy,,,,
6012,20 December 1966,The Sand Pebbles,The Sand Pebbles,18.499,176,7.2,English,Adventure,,,,
6013,21 April 2012,A Letter to Momo,A Letter To Momo,18.496,271,7.5,Japanese,Comedy, Family,,,
6014,17 November 2017,A Christmas Prince,A Christmas Prince,18.495,1272,6.7,English,Romance,,,,
6015,23 December 1973,Magnum Force,Magnum Force,18.495,763,7.2,English,Drama,,,,
6016,27 May 2014,Tapped Out,Tapped Out,18.493,45,5.7,English,Action,,,,
6017,11 November 2012,The Snitch Cartel,The Snitch Cartel,18.492,66,7,Spanish,Drama,,,,
6018,17 May 2009,Middle Men,Middle Men,18.492,229,6.5,English,Drama,,,,
6019,11 May 1936,Dracula's Daughter,Dracula'S Daughter,18.491,101,6.2,English,Drama,,,,
6020,26 July 2014,Phineas and Ferb: Star Wars,Phineas And Ferb: Star Wars,18.488,138,7.1,English,Animation, Adventure, TV Movie,,
6021,28 September 2006,The Guardian,The Guardian,18.487,1170,7.1,English,Drama,,,,
6022,14 July 1971,Dirty Harry,Dirty Harry,18.486,1781,7.5,English,Action,,,,
6023,25 February 2022,Big Gold Brick,Big Gold Brick,18.483,6,4.1,English,Comedy,,,,
6024,14 July 2005,Stuart Little 3: Call of the Wild,Stuart Little 3: Call Of The Wild,18.482,392,5.3,English,Fantasy,,,,
6025,04 November 2011,A Very Harold & Kumar Christmas,A Very Harold & Kumar Christmas,18.48,748,6,English,Comedy,,,,
6026,02 December 2011,The Smurfs: A Christmas Carol,The Smurfs: A Christmas Carol,18.479,202,6.7,English,Comedy,,,,
6027,16 February 1990,Revenge,Revenge,18.479,337,6.6,English,Romance,,,,
6028,28 October 2010,Scared Shrekless,Scared Shrekless,18.478,303,6.4,English,Animation,,,,
6029,08 February 2002,Big Fat Liar,Big Fat Liar,18.477,664,5.9,English,Family,,,,
6030,06 November 2015,Spotlight,Spotlight,18.475,7056,7.8,English,Drama,,,,
6031,30 January 2004,Ginger Snaps 2: Unleashed,Ginger Snaps 2: Unleashed,18.47,234,6.5,English,Drama,,,,
6032,25 August 2015,LEGO DC Comics Super Heroes: Justice League - Attack of the Legion of Doom!,Lego Dc Comics Super Heroes: Justice League - Attack Of The Legion Of Doom!,18.465,85,6.9,English,Animation, Comedy,,,
6033,13 June 2019,Hollow Point,Hollow Point,18.464,106,6.8,English,Action,,,,
6034,28 February 2006,Just My Luck,Just My Luck,18.463,1579,6.1,English,Comedy, Romance,,,
6035,09 March 2018,Thoroughbreds,Thoroughbreds,18.461,867,6.4,English,Drama,,,,
6036,25 April 1997,Volcano,Volcano,18.461,1142,5.8,English,Science Fiction,,,,
6037,14 March 2013,The Place Beyond the Pines,The Place Beyond The Pines,18.454,4029,6.9,English,Drama,,,,
6038,15 August 1991,Once Upon a Time in China,Once Upon A Time In China,18.449,301,7.2,Chinese,Action,,,,
6039,17 May 2018,Burning,Burning,18.446,1109,7.4,Korean,Mystery,,,,
6040,27 July 2013,Porno,Porno,18.446,32,5.5,Tagalog,Drama,,,,
6041,19 December 2009,Naruto: The Cross Roads,Naruto: The Cross Roads,18.445,15,6.2,Japanese,Animation,,,,
6042,17 May 2016,Cyborg X,Cyborg X,18.445,53,5.8,English,Action,,,,
6043,11 January 1960,Eyes Without a Face,Eyes Without A Face,18.445,496,7.6,French,Drama,,,,
6044,25 April 2007,Next,Next,18.445,2374,6,English,Action,,,,
6045,18 June 2003,High Tension,High Tension,18.433,971,6.7,French,Horror,,,,
6046,07 December 2017,Bullet Head,Bullet Head,18.431,416,4.9,English,Drama,,,,
6047,28 September 2013,The Garden of Sinners: Future Gospel,The Garden Of Sinners: Future Gospel,18.431,37,7.3,Japanese,Animation,,,,
6048,28 May 2009,2022 Tsunami,2022 Tsunami,18.431,8,4.6,Thai,Action,,,,
6049,17 March 2004,Spartacus,Spartacus,18.425,52,6.8,English,Action,,,,
6050,07 March 2019,The Professor and the Madman,The Professor And The Madman,18.423,838,7.2,English,History,,,,
6051,19 April 2006,The Sentinel,The Sentinel,18.423,602,6,English,Action,,,,
6052,26 March 2010,Greenberg,Greenberg,18.422,430,5.8,English,Comedy,,,,
6053,04 November 2016,Loving,Loving,18.419,784,6.7,English,Drama,,,,
6054,16 March 2017,Female Fight Squad,Female Fight Squad,18.418,68,6.5,English,Action,,,,
6055,27 September 2018,Paskal,Paskal,18.416,55,7.7,Malay,Action,,,,
6056,09 August 1985,Amazonia: The Catherine Miles Story,Amazonia: The Catherine Miles Story,18.416,117,6.2,Italian,Adventure,,,,
6057,09 June 1994,Police Academy: Mission to Moscow,Police Academy: Mission To Moscow,18.415,629,4.5,English,Comedy,,,,
6058,22 January 1999,The Boondock Saints,The Boondock Saints,18.415,1872,7.3,English,Action,,,,
6059,03 July 2002,The Powerpuff Girls Movie,The Powerpuff Girls Movie,18.413,214,6.6,English,Animation,,,,
6060,18 January 2014,Flowers in the Attic,Flowers In The Attic,18.412,299,6.6,English,Drama,,,,
6061,23 June 1971,Klute,Klute,18.412,284,6.8,English,Mystery,,,,
6062,20 January 2011,Shaolin,Shaolin,18.411,276,6.8,Chinese,Action,,,,
6063,04 December 2020,Captain Underpants: Mega Blissmas,Captain Underpants: Mega Blissmas,18.409,7,5.7,English,Animation,,,,
6064,28 July 1995,The Net,The Net,18.408,1001,5.9,English,Crime, Action,,,
6065,27 January 1995,Before Sunrise,Before Sunrise,18.407,3088,8,English,Drama,,,,
6066,12 July 2004,The Librarian: Quest for the Spear,The Librarian: Quest For The Spear,18.405,500,6.2,English,Adventure,,,,
6067,08 January 2016,Diablo,Diablo,18.404,136,4.8,English,Action,,,,
6068,24 August 2012,Premium Rush,Premium Rush,18.403,1727,6.3,English,Crime,,,,
6069,02 December 2016,The Promise,The Promise,18.402,332,6.9,English,History,,,,
6070,19 August 2011,Flypaper,Flypaper,18.4,611,6.4,English,Mystery,,,,
6071,18 May 1987,Beverly Hills Cop II,Beverly Hills Cop Ii,18.399,1823,6.4,English,Action,,,,
6072,07 September 2013,Begin Again,Begin Again,18.393,3202,7.2,English,Comedy,,,,
6073,14 December 1985,Beautiful Teacher in Torture Hell,Beautiful Teacher In Torture Hell,18.385,12,5.7,Japanese,Horror,,,,
6074,19 September 2003,"Spring, Summer, Fall, Winter... and Spring","Spring, Summer, Fall, Winter... And Spring",18.385,785,7.8,Korean,Drama,,,,
6075,10 July 2015,Ricki and the Flash,Ricki And The Flash,18.382,620,5.8,English,Comedy,,,,
6076,12 April 2013,42,42,18.378,1449,7.1,English,Drama,,,,
6077,18 May 1990,A Grand Day Out,A Grand Day Out,18.377,626,7.5,English,Animation,,,,
6078,05 August 1983,Risky Business,Risky Business,18.374,959,6.5,English,Comedy,,,,
6079,28 November 2007,Awake,Awake,18.372,1074,6.4,English,Thriller,,,,
6080,17 June 2021,"Civil War (Or, Who Do We Think We Are)","Civil War (Or, Who Do We Think We Are)",18.371,1,2,English,Documentary,,,,
6081,14 December 2006,Curse of the Golden Flower,Curse Of The Golden Flower,18.369,556,6.8,Chinese,Action,,,,
6082,04 May 2018,Incoming,Incoming,18.362,60,4.5,English,Action,,,,
6083,07 September 2016,Frantz,Frantz,18.361,562,7.4,French,History,,,,
6084,11 February 2011,Margin Call,Margin Call,18.36,1300,6.8,English,Thriller,,,,
6085,17 April 1902,A Trip to the Moon,A Trip To The Moon,18.356,1284,8,French,Adventure,,,,
6086,01 September 2000,Highlander: Endgame,Highlander: Endgame,18.355,302,4.9,English,Action,,,,
6087,19 October 1939,Mr. Smith Goes to Washington,Mr. Smith Goes To Washington,18.35,767,8,English,Comedy,,,,
6088,12 December 1986,The Golden Child,The Golden Child,18.346,832,5.9,English,Action, Mystery,,,
6089,05 July 1991,Crazy Safari,Crazy Safari,18.345,29,5,Chinese,Action,,,,
6090,25 January 2019,Iron Sky: The Coming Race,Iron Sky: The Coming Race,18.344,256,5.1,English,Action, Adventure,,,
6091,23 June 2012,Berserk: The Golden Age Arc II - The Battle for Doldrey,Berserk: The Golden Age Arc Ii - The Battle For Doldrey,18.344,245,7.4,Japanese,Action, Animation,,,
6092,29 November 2014,Christmas Under Wraps,Christmas Under Wraps,18.343,134,5.8,English,TV Movie,,,,
6093,19 October 1979,...And Justice for All,...And Justice For All,18.343,350,7.1,English,Crime,,,,
6094,13 April 2018,Sgt. Stubby: An American Hero,Sgt. Stubby: An American Hero,18.342,101,7.4,English,Animation, War,,,
6095,06 December 1996,Daylight,Daylight,18.342,1197,6.1,English,Action,,,,
6096,14 May 2002,So Close,So Close,18.34,173,6.8,Chinese,Action,,,,
6097,27 December 2012,Escape from Planet Earth,Escape From Planet Earth,18.338,622,5.7,English,Animation, Science Fiction,,,
6098,13 March 2012,Scooby-Doo! Music of the Vampire,Scooby-Doo! Music Of The Vampire,18.335,154,7.8,English,Family, Comedy, Fantasy, Music,
6099,06 November 1996,Set It Off,Set It Off,18.333,256,7.2,English,Crime,,,,
6100,31 January 2001,Brotherhood of the Wolf,Brotherhood Of The Wolf,18.333,1144,6.7,French,Adventure,,,,
6101,22 May 2019,Rocketman,Rocketman,18.332,3721,7.4,English,Music,,,,
6102,04 October 2013,Grace Unplugged,Grace Unplugged,18.332,51,6.2,English,Drama,,,,
6103,20 April 2000,U-571,U-571,18.328,916,6.4,English,War,,,,
6104,12 May 2018,Fahrenheit 451,Fahrenheit 451,18.321,666,5.4,English,Drama,,,,
6105,15 November 2017,The Star,The Star,18.32,417,6.1,English,Comedy, Animation,,,
6106,19 May 2004,House of Flying Daggers,House Of Flying Daggers,18.319,1225,7.3,Chinese,Adventure,,,,
6107,17 April 2004,Detective Conan: Magician of the Silver Sky,Detective Conan: Magician Of The Silver Sky,18.317,100,6.9,Japanese,Animation,,,,
6108,19 December 2008,Revolutionary Road,Revolutionary Road,18.317,3122,7,English,Drama,,,,
6109,30 September 2015,Rabid Dogs,Rabid Dogs,18.315,85,5.5,French,Action,,,,
6110,12 December 1990,"Dragon Ball: Fight Son Goku, Win Son Goku","Dragon Ball: Fight Son Goku, Win Son Goku",18.309,5,4,Korean,Adventure,,,,
6111,25 November 1998,Babe: Pig in the City,Babe: Pig In The City,18.309,989,5.5,English,Family, Fantasy,,,
6112,05 September 2008,Burn After Reading,Burn After Reading,18.307,3715,6.6,English,Comedy,,,,
6113,22 December 1955,Sissi,Sissi,18.302,382,7.4,German,Comedy,,,,
6114,04 November 2016,Army of One,Army Of One,18.301,219,5.3,English,Comedy,,,,
6115,05 July 1978,The Wild Geese,The Wild Geese,18.301,186,6.9,English,Action,,,,
6116,24 June 2021,Lansky,Lansky,18.298,61,6,English,Crime,,,,
6117,30 May 2018,211,211,18.298,344,5.4,English,Crime,,,,
6118,17 July 2017,Radius,Radius,18.298,453,6.6,English,Fantasy,,,,
6119,16 December 2021,A California Christmas: City Lights,A California Christmas: City Lights,18.295,96,6.7,English,Romance,,,,
6120,03 September 2021,The Innocents,The Innocents,18.293,58,6.8,Norwegian,Thriller,,,,
6121,01 April 2002,Barbershop,Barbershop,18.293,354,6.3,English,Comedy,,,,
6122,27 June 2004,Night Watch,Night Watch,18.29,554,6.3,Russian,Fantasy,,,,
6123,12 July 2019,Point Blank,Point Blank,18.289,430,6.1,English,Action,,,,
6124,10 February 1995,Billy Madison,Billy Madison,18.289,1257,6.2,English,Comedy,,,,
6125,02 September 1999,Boys Don't Cry,Boys Don'T Cry,18.289,1026,7.5,English,Crime,,,,
6126,26 October 2017,The Girl in the Fog,The Girl In The Fog,18.287,842,6.8,Italian,Crime,,,,
6127,10 December 1987,Wall Street,Wall Street,18.287,1599,7.2,English,Crime,,,,
6128,26 September 1986,Crocodile Dundee,Crocodile Dundee,18.287,1447,6.4,English,Adventure,,,,
6129,11 December 1987,Throw Momma From the Train,Throw Momma From The Train,18.286,413,6.2,English,Comedy,,,,
6130,13 June 2015,Love Live! The School Idol Movie,Love Live! The School Idol Movie,18.279,38,7.6,Japanese,Animation,,,,
6131,18 December 1961,Judgment at Nuremberg,Judgment At Nuremberg,18.278,550,8.1,English,Drama,,,,
6132,09 February 1990,Hard to Kill,Hard To Kill,18.276,458,5.9,English,Action,,,,
6133,19 May 2012,Stitches,Stitches,18.275,321,6.4,English,Horror,,,,
6134,28 January 2011,Husk,Husk,18.274,248,5.8,English,Horror,,,,
6135,14 June 1969,A Thousand and One Nights,A Thousand And One Nights,18.273,32,6.8,Japanese,Animation,,,,
6136,24 May 2007,Loving Annabelle,Loving Annabelle,18.272,207,6.4,English,Drama,,,,
6137,09 June 2000,Gangster No. 1,Gangster No. 1,18.268,148,6.5,English,Action,,,,
6138,20 November 2020,Sound of Metal,Sound Of Metal,18.267,1708,7.8,English,Drama,,,,
6139,19 January 2016,Offline: Are You Ready for the Next Level?,Offline: Are You Ready For The Next Level?,18.267,72,5.5,German,Action,,,,
6140,20 June 2015,Ghost in the Shell: The New Movie,Ghost In The Shell: The New Movie,18.265,131,6.6,Japanese,Science Fiction,,,,
6141,22 December 2005,Rumor Has It...,Rumor Has It...,18.265,931,5.6,English,Comedy,,,,
6142,29 November 2007,In the Name of the King: A Dungeon Siege Tale,In The Name Of The King: A Dungeon Siege Tale,18.263,634,4.6,English,Adventure,,,,
6143,18 July 2020,The Silencing,The Silencing,18.261,353,6.5,English,Action,,,,
6144,13 December 2002,Drumline,Drumline,18.261,377,6.9,English,Drama,,,,
6145,17 January 2020,Made in Abyss: Dawn of the Deep Soul,Made In Abyss: Dawn Of The Deep Soul,18.258,94,8,Japanese,Animation,,,,
6146,16 October 2020,The Calm Beyond,The Calm Beyond,18.254,4,6,Chinese,Science Fiction,,,,
6147,20 September 2018,London Fields,London Fields,18.254,182,5,English,Crime,,,,
6148,12 July 2007,I Now Pronounce You Chuck & Larry,I Now Pronounce You Chuck & Larry,18.254,1834,6,English,Comedy,,,,
6149,29 June 2019,Kidnapping Stella,Kidnapping Stella,18.253,351,5.3,German,Thriller,,,,
6150,14 January 2005,Hard Candy,Hard Candy,18.253,2054,6.8,English,Drama,,,,
6151,25 May 1969,Midnight Cowboy,Midnight Cowboy,18.252,971,7.5,English,Drama,,,,
6152,17 August 1990,Wild at Heart,Wild At Heart,18.252,1203,7,English,Comedy,,,,
6153,10 January 2013,Gangster Squad,Gangster Squad,18.247,3407,6.3,English,Crime,,,,
6154,04 November 2016,Bleed for This,Bleed For This,18.243,625,6.8,English,Drama,,,,
6155,10 March 2022,The Darker the Lake,The Darker The Lake,18.242,0,0,English,Crime,,,,
6156,26 May 2017,War Machine,War Machine,18.236,906,5.6,English,Comedy,,,,
6157,14 December 1983,Silkwood,Silkwood,18.232,236,7,English,Drama,,,,
6158,25 December 2013,Grudge Match,Grudge Match,18.231,1044,6,English,Comedy,,,,
6159,04 May 2010,Never Sleep Again: The Elm Street Legacy,Never Sleep Again: The Elm Street Legacy,18.231,113,8,English,Documentary,,,,
6160,11 December 1998,Star Trek: Insurrection,Star Trek: Insurrection,18.23,901,6.4,English,Science Fiction,,,,
6161,12 March 2012,The Pirates! In an Adventure with Scientists!,The Pirates! In An Adventure With Scientists!,18.229,847,6.4,English,Animation,,,,
6162,26 November 2009,Mulan: Rise of a Warrior,Mulan: Rise Of A Warrior,18.229,340,7.5,Chinese,Adventure,,,,
6163,04 April 2015,Tamayura: Graduation Photo Part 1 - Kizashi,Tamayura: Graduation Photo Part 1 - Kizashi,18.226,5,6.2,Japanese,Drama,,,,
6164,16 April 2019,Super Monsters Furever Friends,Super Monsters Furever Friends,18.224,9,6.2,English,Fantasy,,,,
6165,03 November 1954,Godzilla,Godzilla,18.223,643,7.6,Japanese,Thriller,,,,
6166,31 October 2018,Slaughterhouse Rulez,Slaughterhouse Rulez,18.221,315,5.6,English,Action,,,,
6167,22 August 2018,The Bouncer,The Bouncer,18.219,262,6.3,French,Action,,,,
6168,22 February 2018,Haunted Hospital: Heilstatten,Haunted Hospital: Heilstatten,18.219,190,5.3,German,Horror,,,,
6169,09 February 2010,True Legend,True Legend,18.218,155,6.5,Chinese,Action,,,,
6170,28 February 2014,Marvel Renaissance,Marvel Renaissance,18.212,9,5.6,French,Documentary,,,,
6171,07 September 2008,The Wrestler,The Wrestler,18.209,2852,7.5,English,Drama,,,,
6172,11 October 1996,The Long Kiss Goodnight,The Long Kiss Goodnight,18.208,892,6.6,English,Crime,,,,
6173,23 September 2018,Stuntman,Stuntman,18.207,14,6.5,English,Documentary,,,,
6174,07 May 1969,Easy Rider,Easy Rider,18.207,1539,7.1,English,Adventure,,,,
6175,09 November 2005,Joyeux Noel,Joyeux Noel,18.206,683,7.4,French,Drama,,,,
6176,19 October 2001,The Last Castle,The Last Castle,18.202,923,7.1,English,Action,,,,
6177,08 October 2015,Look Who's Back,Look Who'S Back,18.2,1471,6.8,German,Comedy,,,,
6178,07 October 2009,Death Note Relight 2: L's Successors,Death Note Relight 2: L'S Successors,18.198,100,7.3,Japanese,TV Movie, Drama, Fantasy,,
6179,09 November 2018,Time Freak,Time Freak,18.194,352,6.6,English,Science Fiction,,,,
6180,18 November 2000,Blood: The Last Vampire,Blood: The Last Vampire,18.189,229,6.8,Japanese,Animation,,,,
6181,06 June 2013,The Way Way Back,The Way Way Back,18.186,1413,7.1,English,Comedy,,,,
6182,24 April 1981,Cannibal Ferox,Cannibal Ferox,18.185,183,5.4,Italian,Adventure,,,,
6183,15 July 1989,Little Nemo: Adventures in Slumberland,Little Nemo: Adventures In Slumberland,18.179,124,6.7,Japanese,Adventure,,,,
6184,01 January 2002,Winnie the Pooh: A Very Merry Pooh Year,Winnie The Pooh: A Very Merry Pooh Year,18.177,134,6.8,English,Animation,,,,
6185,12 March 2015,Kidnapping Mr. Heineken,Kidnapping Mr. Heineken,18.176,511,6,English,Drama, Mystery,,,
6186,03 August 2007,Underdog,Underdog,18.171,556,5.4,English,Family, Fantasy,,,
6187,14 August 2014,Hector and the Search for Happiness,Hector And The Search For Happiness,18.17,689,6.7,English,Adventure,,,,
6188,21 November 1986,The Wraith,The Wraith,18.169,320,6.3,English,Action,,,,
6189,31 October 2013,Last Vegas,Last Vegas,18.168,1808,6.4,English,Comedy,,,,
6190,27 July 2018,Our House,Our House,18.165,271,5.6,English,Horror,,,,
6191,26 May 2010,Space Chimps 2: Zartog Strikes Back,Space Chimps 2: Zartog Strikes Back,18.164,80,4.6,English,Animation,,,,
6192,10 July 1987,Revenge of the Nerds II: Nerds in Paradise,Revenge Of The Nerds Ii: Nerds In Paradise,18.162,198,5.6,English,Comedy,,,,
6193,22 November 1974,Murder on the Orient Express,Murder On The Orient Express,18.162,1005,7.2,English,Drama,,,,
6194,14 September 2012,Partysaurus Rex,Partysaurus Rex,18.159,358,7.2,English,Family,,,,
6195,14 December 2017,Journey's End,Journey'S End,18.155,217,6.2,English,War,,,,
6196,09 June 1995,Congo,Congo,18.155,674,5.5,English,Action,,,,
